Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
248214;4.880277777777778;45.53388888888889;"45°32'2.000""N 4°52'49.000""E";38544;"";MONT SALOMON CH LUCIEN HUSSEL;38200;VIENNE;Immeuble;32.0;Etablissement de soins
283243;4.865833333333334;45.526666666666664;"45°31'36.000""N 4°51'57.000""E";69189;"";11 R DES MISSIONNAIRES;69560;SAINTE COLOMBE;Immeuble;17.0;"Copropriété, Syndic, SCI"
296730;5.149166666666667;45.606944444444444;"45°36'25.000""N 5°8'57.000""E";38553;"";10 TRAVERSE DE LA PIVOLIÈRE;38090;VILLEFONTAINE;Immeuble;28.0;Société HLM
318080;4.848611111111111;45.50138888888889;"45°30'5.000""N 4°50'55.000""E";38544;"";AV. DU GÉNÉRAL LECLERC STADE JEAN ETCHEBERRY;38200;VIENNE;Pylône tubulaire;20.0;TOTEM
320728;4.865277777777778;45.54194444444445;"45°32'31.000""N 4°51'55.000""E";38544;"";R DE LA CONVENTION;38200;VIENNE;Pylône tubulaire;22.0;TOTEM
334956;4.585555555555556;45.49527777777778;"45°29'43.000""N 4°35'8.000""E";42093;LE TRÈVE;R DES SOURCES;42320;FARNAY;Pylône autostable;30.0;TOTEM
348090;3.7911111111111113;45.465833333333336;"45°27'57.000""N 3°47'28.000""E";63371;LE SUC DU TOUR;CHEM RURAL;63600;SAINT JUST;Pylône autostable;24.0;TOTEM
352586;3.8072222222222223;45.405;"45°24'18.000""N 3°48'26.000""E";63221;LA CASSE;CHEM RURAL;63220;MEDEYROLLES;Pylône autostable;27.0;TOTEM
363459;3.781111111111111;45.6025;"45°36'9.000""N 3°46'52.000""E";63441;LA GRANDE PIÈCE;"";63600;VALCIVIERES;Pylône autostable;20.3;HIVORY
435649;4.383611111111111;45.45388888888889;"45°27'14.000""N 4°23'1.000""E";42218;"";2 R BARROUIN 56 R BERGSON;42000;SAINT ETIENNE;Immeuble;34.0;Société HLM
437021;4.503888888888889;45.520833333333336;"45°31'15.000""N 4°30'14.000""E";42032;LES AYATS;CROIX BLANCHE;42320;CELLIEU;Pylône autostable;36.0;TDF
437297;4.910277777777778;45.494166666666665;"45°29'39.000""N 4°54'37.000""E";38199;ROSIÈRE;PL DE LA PAIX LE CIMETIÈRE;38200;JARDIN;Pylône autostable;20.0;TOTEM
437472;4.341111111111111;45.44222222222222;"45°26'32.000""N 4°20'28.000""E";42223;"";R DU MARÉCHAL DE LATTRE DE TASSIGNY LOT. LES NOISETIERS;42530;SAINT GENEST LERPT;"Château d'eau - réservoir";40.0;"Commune, communauté de commune"
438145;4.323333333333333;45.425555555555555;"45°25'32.000""N 4°19'24.000""E";42189;LA PIOTIÈRE;RUE PAUL GAUGUIN;42230;ROCHE LA MOLIERE;Pylône autostable;35.7;TDF
438702;4.920833333333333;45.526666666666664;"45°31'36.000""N 4°55'15.000""E";38318;LES AURES;BAT 4;38780;PONT EVEQUE;Immeuble;36.5;Société HLM
439809;5.153333333333333;45.60888888888889;"45°36'32.000""N 5°9'12.000""E";38553;"";13-16 ESPANADE DE LA PINÈDE IMM OPAC 01;38090;VILLEFONTAINE;Immeuble;26.1;Société HLM
440019;4.844722222222222;45.55305555555555;"45°33'11.000""N 4°50'41.000""E";38487;LE PLAT DU LOUP;CHEM DE LA FORET;38200;SEYSSUEL;Pylône autostable;24.0;TDF
440629;5.018888888888889;45.411944444444444;"45°24'43.000""N 5°1'8.000""E";38324;COMBE QUARTIER;ETANG DES CHÈVRES;38270;PRIMARETTE;Tour hertzienne;111.0;TDF
440807;5.1819444444444445;45.611666666666665;"45°36'42.000""N 5°10'55.000""E";38530;"";"PL DE L'EGLISE";38090;VAULX MILIEU;Monument religieux;41.0;"Commune, communauté de commune"
440850;4.504444444444444;45.45861111111111;"45°27'31.000""N 4°30'16.000""E";42207;"";142 R PÉTIN GAUDET;42400;SAINT CHAMOND;Immeuble;32.0;Société HLM
440918;4.8036111111111115;45.375;"45°22'30.000""N 4°48'13.000""E";38298;RÉSIDENCE LE BOIS DES SOURCES;CHEMIN DES AYENCINS;38550;PEAGE DE ROUSSILLON;Bâtiment;24.0;"Copropriété, Syndic, SCI"
443747;4.775277777777777;45.401944444444446;"45°24'7.000""N 4°46'31.000""E";38425;LES GRANDES CRAIES;R NARVIK;38550;SAINT MAURICE L EXIL;Pylône autostable;24.0;TOTEM
445077;4.776666666666666;45.445;"45°26'42.000""N 4°46'36.000""E";38378;BURIEUX;CHEM DE MORDANT;38370;SAINT CLAIR DU RHONE;Pylône autostable;18.0;TDF
446335;4.2875;45.39888888888889;"45°23'56.000""N 4°17'15.000""E";42095;LE CRASSIER;R BERTHELOT;42700;FIRMINY;Pylône autostable;38.5;TDF
446910;4.872222222222222;45.52027777777778;"45°31'13.000""N 4°52'20.000""E";38544;"";18- 20 R EMILE ROMANET;38200;VIENNE;Immeuble;38.0;Société HLM
450141;4.316666666666666;45.59222222222222;"45°35'32.000""N 4°19'0.000""E";42222;"";47 R MAURICE ANDRÉE;42330;SAINT GALMIER;Immeuble;17.0;La Poste
454421;5.126388888888889;45.628055555555555;"45°37'41.000""N 5°7'35.000""E";38449;LA FESSY;"";38070;SAINT QUENTIN FALLAVIER;Pylône autostable;35.0;TDF
454431;4.4975;45.468333333333334;"45°28'6.000""N 4°29'51.000""E";42207;LES PORTES;N88;42400;SAINT CHAMOND;Pylône autostable;29.0;RTE
459387;4.5905555555555555;45.485277777777775;"45°29'7.000""N 4°35'26.000""E";42093;LA CONDAMINE;R DE LA CONDAMINE;42320;FARNAY;Pylône autostable;26.0;ATC FRANCE
459589;4.523333333333333;45.4675;"45°28'3.000""N 4°31'24.000""E";42207;"";48 R GÉNÉRAL DE GAULLE SOCIÉTÉ VEDRINE;42400;SAINT CHAMOND;Bâtiment;20.0;ORANGE
462965;4.946944444444444;45.56027777777778;"45°33'37.000""N 4°56'49.000""E";38484;LA TOUR DE MONS;"RTE DE FEYTA VERMONS ET MARCHANDE CHÂTEAU D'EAU";38200;SERPAIZE;"Château d'eau - réservoir";31.0;"Syndicat des eaux, Adduction"
463089;4.396388888888889;45.64888888888889;"45°38'56.000""N 4°23'47.000""E";69095;CAMBAJOLIBERT;"";69610;GREZIEU LE MARCHE;Pylône autostable;27.0;TOTEM
471643;4.24;45.49388888888889;"45°29'38.000""N 4°14'24.000""E";42279;"";ALLÉE DIANE DE POITIERS STATION DE POMPAGE;42170;SAINT JUST SAINT RAMBERT;Pylône autostable;27.3;TOTEM
472942;5.195555555555556;45.50888888888889;"45°30'32.000""N 5°11'44.000""E";38231;LA BROSSE;MAISON VIVIAN;38440;MEYRIEU LES ETANGS;Pylône autostable;24.0;HIVORY
477009;5.194166666666667;45.454166666666666;"45°27'15.000""N 5°11'39.000""E";38211;LE PIERRIER;"";38440;LIEUDIEU;Pylône autostable;21.0;TOTEM
478368;5.045833333333333;45.463055555555556;"45°27'47.000""N 5°2'45.000""E";38232;FURAS;"";38440;MEYSSIEZ;Pylône autostable;25.4;TOTEM
478617;4.941111111111111;45.62861111111111;"45°37'43.000""N 4°56'28.000""E";69270;"";"CLOS DE L'EGLISE";69970;CHAPONNAY;Monument religieux;23.0;"Commune, communauté de commune"
479787;4.3933333333333335;45.42333333333333;"45°25'24.000""N 4°23'36.000""E";42218;"";1 R DES DRS CHARCOTS CCAL DEUX;42000;SAINT ETIENNE;Bâtiment;22.0;"Copropriété, Syndic, SCI"
481942;4.448055555555555;45.50083333333333;"45°30'3.000""N 4°26'53.000""E";42302;CHANA-NORD;PRÈS RÉSERVOIR;42290;SORBIERS;Pylône autostable;20.0;HIVORY
486835;5.078055555555555;45.659444444444446;"45°39'34.000""N 5°4'41.000""E";38184;VERS VAULX;R DU 19 MARS 1962;38540;GRENAY;Pylône tubulaire;24.0;HIVORY
490078;4.388888888888889;45.4575;"45°27'27.000""N 4°23'20.000""E";42218;"";R JEAN SNELLA BÂTIMENT FRANCE TELECOM;42000;SAINT ETIENNE;Immeuble;18.0;ORANGE Services Fixes
491953;4.4191666666666665;45.451388888888886;"45°27'5.000""N 4°25'9.000""E";42218;"";12-13 R. GRANGENEUVE;42000;SAINT ETIENNE;Pylône tubulaire;13.0;TOTEM
493367;4.511388888888889;45.37305555555555;"45°22'23.000""N 4°30'41.000""E";42017;BOIS DE TOILE;"";42660;BESSAT;Pylône autostable;31.0;TOTEM
493540;4.514722222222222;45.47472222222222;"45°28'29.000""N 4°30'53.000""E";42207;"";15/17 R VICTOR HUGO;42400;SAINT CHAMOND;Pylône autostable;32.0;TOTEM
493916;4.858333333333333;45.541666666666664;"45°32'30.000""N 4°51'30.000""E";38544;"";2-4 R CHARLES MOREL RÉSIDENCE LE QUERCY;38200;VIENNE;Immeuble;34.0;Société HLM
499928;4.194444444444445;45.535833333333336;"45°32'9.000""N 4°11'40.000""E";42304;LA MADONE;CHEMIN DE LA FÊTE DIEU;42450;SURY LE COMTAL;"Château d'eau - réservoir";35.0;"Syndicat des eaux, Adduction"
506151;4.303055555555556;45.367777777777775;"45°22'4.000""N 4°18'11.000""E";42095;LA COMBERIE;"BOIS D'ÉTAT";42700;FIRMINY;Pylône autostable;24.0;TOTEM
507281;4.28;45.55222222222222;"45°33'8.000""N 4°16'48.000""E";42323;LES QUATRE ROUTES;R B. VILLEMAGNE PROCHE ROND-POINT N.82/D.12;42340;VEAUCHE;"Château d'eau - réservoir";34.0;"Commune, communauté de commune"
515993;4.535277777777778;45.47277777777778;"45°28'22.000""N 4°32'7.000""E";42207;LE COIN NORD;PRÈS BD DES ECHARNEAUX;42400;SAINT CHAMOND;Pylône autostable;20.0;TOTEM
516462;5.051388888888889;45.48361111111111;"45°29'1.000""N 5°3'5.000""E";38476;CHANTE MERLE;CHEM RURAL;38440;SAVAS MEPIN;Pylône autostable;12.0;TOTEM
516594;5.019166666666667;45.43;"45°25'48.000""N 5°1'9.000""E";38134;LE SOILLAT - LES GRANDS BOIS;VOIE COM N°5 - VOIE COM N°2;38122;COUR ET BUIS;Pylône autostable;35.5;HIVORY
516654;4.802222222222222;45.465555555555554;"45°27'56.000""N 4°48'8.000""E";38107;LE MARAIS;"CHEM DE L'AMBALLAN";38121;CHONAS L AMBALLAN;"Château d'eau - réservoir";26.0;"Commune, communauté de commune"
518714;4.433888888888889;45.449444444444445;"45°26'58.000""N 4°26'2.000""E";42237;LE CRÊT FOND PERDU;LE PARADIS;42650;SAINT JEAN BONNEFONDS;Pylône autostable;21.0;TDF
520458;4.178888888888888;45.63055555555555;"45°37'50.000""N 4°10'44.000""E";42038;FONTANNES;D496;42600;CHALAIN LE COMTAL;Pylône autostable;50.0;TOTEM
520949;4.231388888888889;45.644444444444446;"45°38'40.000""N 4°13'53.000""E";42149;LE LOUVOIS;1 R DE ROANNE;42210;MONTROND LES BAINS;Immeuble;19.0;"Copropriété, Syndic, SCI"
522357;4.268055555555556;45.526944444444446;"45°31'37.000""N 4°16'5.000""E";42005;LA CHAPELLE;22 R LAMARTINE;42160;ANDREZIEUX BOUTHEON;Immeuble;61.0;"Copropriété, Syndic, SCI"
523066;4.770277777777778;45.46277777777778;"45°27'46.000""N 4°46'13.000""E";69064;"";GARE SNCF DE CONDRIEU RN 86;69420;CONDRIEU;Pylône autostable;25.0;HIVORY
534125;5.151666666666666;45.62388888888889;"45°37'26.000""N 5°9'6.000""E";38537;"";CHEM DE BEAUCACHER;38290;VERPILLIERE;Pylône autostable;42.0;"Commune, communauté de commune"
536065;4.323611111111111;45.33305555555555;"45°19'59.000""N 4°19'25.000""E";43205;LA RATELIÈRE;"";43240;SAINT JUST MALMONT;Pylône autostable;33.0;TDF
545523;4.291944444444445;45.495;"45°29'42.000""N 4°17'31.000""E";42279;CRÊT DE LA TOUCHE;"CHEM LES HAUTS D' AVERNAY AVERNAY SUD";42170;SAINT JUST SAINT RAMBERT;Pylône autostable;15.0;TOTEM
546367;4.456666666666667;45.46055555555556;"45°27'38.000""N 4°27'24.000""E";42237;DOMAINE DU COLOMBIER;"";42650;SAINT JEAN BONNEFONDS;Pylône tubulaire;18.0;TOTEM
547417;4.3025;45.391666666666666;"45°23'30.000""N 4°18'9.000""E";42044;MALVAL;"";42500;CHAMBON FEUGEROLLES;Bâtiment;17.0;ORANGE Services Fixes
547543;4.433333333333334;45.38472222222222;"45°23'5.000""N 4°26'0.000""E";42172;NEYRANCHE;STATION TDF OUEST DE PLANFOY;42660;PLANFOY;Pylône autostable;28.0;TDF
547885;4.668888888888889;45.55888888888889;"45°33'32.000""N 4°40'8.000""E";42307;DARGOIRE - LE CRY;"";42800;TARTARAS;Pylône autostable;34.0;TDF
548699;4.481944444444444;45.446666666666665;"45°26'48.000""N 4°28'55.000""E";42207;LA PEROLIERE;C.R N°27;42400;SAINT CHAMOND;Pylône autostable;24.0;TOTEM
552450;4.671944444444445;45.35638888888889;"45°21'23.000""N 4°40'19.000""E";42129;LES JACQUARDS;USINE JUSTIN BRIDOU;42520;MACLAS;Bâtiment;32.0;Société Privée
556715;4.395555555555555;45.42722222222222;"45°25'38.000""N 4°23'44.000""E";42218;"";39 BD VALBENOITE;42000;SAINT ETIENNE;Immeuble;23.0;"Copropriété, Syndic, SCI"
558042;4.383611111111111;45.458888888888886;"45°27'32.000""N 4°23'1.000""E";42218;"";38 R POYLO;42000;SAINT ETIENNE;Immeuble;42.0;Société HLM
559355;4.4880555555555555;45.31861111111111;"45°19'7.000""N 4°29'17.000""E";42329;LES BLACHES;"";42220;VERSANNE;Pylône autostable;32.3;TDF
561778;4.221111111111111;45.37111111111111;"45°22'16.000""N 4°13'16.000""E";43012;"";PIED;43110;AUREC SUR LOIRE;Pylône autostable;33.4;TDF
566640;4.465;45.471111111111114;"45°28'16.000""N 4°27'54.000""E";42237;RÉSERVOIR DE MONTAUD VC 137;"";42650;SAINT JEAN BONNEFONDS;Pylône autostable;25.0;TOTEM
571067;4.6113888888888885;45.525555555555556;"45°31'32.000""N 4°36'41.000""E";42186;"";65D ET 65E R PÉTRUS RICHARME;42800;RIVE DE GIER;Immeuble;19.0;Société HLM
572135;5.0875;45.62888888888889;"45°37'44.000""N 5°5'15.000""E";38449;BOSSERAND;R DES PERDRIX PROCHE LIGNE HAUTE TENSION;38070;SAINT QUENTIN FALLAVIER;Pylône autostable;23.0;ATC FRANCE
573464;3.971388888888889;45.352777777777774;"45°21'10.000""N 3°58'17.000""E";43212;LES GRENOUILLOUX;CHEM RURAL;43500;SAINT PAL DE CHALENCON;Pylône autostable;30.0;HIVORY
574910;4.406666666666666;45.43805555555556;"45°26'17.000""N 4°24'24.000""E";42218;"";"16 R DE L' ISÉRABLE";42000;SAINT ETIENNE;Immeuble;29.5;"Copropriété, Syndic, SCI"
580649;4.693611111111111;45.593333333333334;"45°35'36.000""N 4°41'37.000""E";69179;LES ECHIRAYES;ROUTE DE ST ANDEOL LE CHÂTEAU À MORNANT (D488E) STADE;69700;BEAUVALLON;Pylône tubulaire;25.0;TOTEM
582220;4.8133333333333335;45.405833333333334;"45°24'21.000""N 4°48'48.000""E";38344;AIRE DU ROUSSILLON;A DU SOLEIL A.7 - N.7 PK 14;38150;ROUSSILLON;Pylône autostable;25.0;TOTEM
583157;4.785833333333334;45.623333333333335;"45°37'24.000""N 4°47'9.000""E";69133;COMBARINEL;D 117 E;69390;MILLERY;Pylône autostable;32.0;TOTEM
583570;5.091944444444445;45.471944444444446;"45°28'19.000""N 5°5'31.000""E";38555;MONT GAUTHIER;CHEM DE CAMPAGNE DU MONT GAUTHIER ACCÈS PAR VC12 DE VILLENEUVE DE MARC À MEYSSIÈS;38440;VILLENEUVE DE MARC;Pylône autostable;30.0;HIVORY
585212;4.996388888888889;45.388333333333335;"45°23'18.000""N 4°59'47.000""E";38240;LALLEMANE;"";38270;MOISSIEU SUR DOLON;Pylône autostable;24.6;TOTEM
591292;4.131111111111111;45.407222222222224;"45°24'26.000""N 4°7'52.000""E";42001;PASCAL;RTE DÉPARTEMENTALE 3;42380;ABOEN;Pylône autostable;31.0;TOTEM
591347;5.082777777777777;45.51972222222222;"45°31'11.000""N 5°4'58.000""E";38035;LE BRICHET;CHEM DES GRILLES - D518;38440;BEAUVOIR DE MARC;Pylône autostable;21.7;HIVORY
593754;5.014444444444444;45.4775;"45°28'39.000""N 5°0'52.000""E";38160;NOILLY;V COMMUNALE N° 16;38780;EYZIN PINET;Pylône autostable;31.0;TDF
595549;4.2363888888888885;45.345;"45°20'42.000""N 4°14'11.000""E";43153;PIFOY;PRÈS D.45;43330;PONT SALOMON;Pylône autostable;31.0;TDF
599088;4.410833333333334;45.4175;"45°25'3.000""N 4°24'39.000""E";42218;"";12 BD ALEXANDRE DE FRAISSINETTE;42000;SAINT ETIENNE;Immeuble;37.0;Société HLM
607705;5.0825;45.54083333333333;"45°32'27.000""N 5°4'57.000""E";38035;FROMENTAUX;CHEM RURAL;38440;BEAUVOIR DE MARC;Pylône autostable;25.0;ATC FRANCE
609108;4.448611111111111;45.32527777777778;"45°19'31.000""N 4°26'55.000""E";42224;LES CHOMEYS;RÉSERVOIR;42660;SAINT GENEST MALIFAUX;Pylône autostable;18.0;TOTEM
613467;4.809722222222222;45.478611111111114;"45°28'43.000""N 4°48'35.000""E";38336;"MAS DE L'AMBALLAN";CHEM RURAL;38121;REVENTIN VAUGRIS;Pylône autostable;21.0;TOTEM
613884;4.955;45.33;"45°19'48.000""N 4°57'18.000""E";38198;PATIÈRES;CHEM DES PATIÈRES;38270;JARCIEU;Pylône autostable;20.0;TOTEM
619940;4.364722222222222;45.53666666666667;"45°32'12.000""N 4°21'53.000""E";42234;SALETTE;"";42570;SAINT HEAND;Pylône autostable;20.0;TOTEM
621883;4.3966666666666665;45.6425;"45°38'33.000""N 4°23'48.000""E";42059;"";"R DE LYON CHÂTEAU D'EAU";42140;CHAZELLES SUR LYON;"Château d'eau - réservoir";26.2;"Syndicat des eaux, Adduction"
624487;5.119722222222222;45.32805555555556;"45°19'41.000""N 5°7'11.000""E";38032;"L'ATTAFFEY";"CHEM DU CHÂTEAU D'EAU";38270;BEAUFORT;"Château d'eau - réservoir";35.0;"Syndicat des eaux, Adduction"
644164;4.114722222222222;45.573055555555555;"45°34'23.000""N 4°6'53.000""E";42285;LES TOURETTES HAUTES;"";42610;SAINT ROMAIN LE PUY;Pylône autostable;15.0;TOTEM
649026;4.421944444444445;45.39833333333333;"45°23'54.000""N 4°25'19.000""E";42172;FISSEMAGNE;CHEM RURAL;42660;PLANFOY;Pylône autostable;20.0;TOTEM
651326;4.620833333333334;45.53333333333333;"45°32'0.000""N 4°37'15.000""E";42186;MONTJOINT - PLAISANCE;CH DE COMBELIBERT;42800;RIVE DE GIER;Pylône autostable;30.0;TDF
651359;4.371666666666667;45.4375;"45°26'15.000""N 4°22'18.000""E";42218;"";R EMILE DESCHANEL;42000;SAINT ETIENNE;Pylône autostable;27.8;TDF
651414;4.598055555555556;45.536944444444444;"45°32'13.000""N 4°35'53.000""E";42259;LE MUNAT;RTE DU MUNAT;42800;SAINT MARTIN LA PLAINE;Pylône autostable;17.5;TDF
656181;3.761111111111111;45.62027777777778;"45°37'13.000""N 3°45'40.000""E";63179;LA HALLE;"";63990;JOB;Pylône autostable;29.5;TDF
657288;5.048055555555556;45.49777777777778;"45°29'52.000""N 5°2'53.000""E";38238;LES CRÉES;D 53B;38440;MOIDIEU DETOURBE;Pylône autostable;24.0;TOTEM
660803;4.264444444444444;45.364444444444445;"45°21'52.000""N 4°15'52.000""E";43184;VILLENEUVE;R DES PERDRIX  Z.A. VELAY AUVERGNE;43330;SAINT FERREOL D AUROURE;Pylône autostable;34.0;TOTEM
664346;5.093333333333334;45.42305555555556;"45°25'23.000""N 5°5'36.000""E";38406;LE REVOLLET;"";38122;SAINT JULIEN DE L HERMS;Pylône autostable;40.0;Conseil Départemental
664397;4.584444444444444;45.431666666666665;"45°25'54.000""N 4°35'4.000""E";42085;MAUCHAMP;"";42740;DOIZIEUX;Pylône autostable;25.0;TDF
668492;4.183611111111111;45.40277777777778;"45°24'10.000""N 4°11'1.000""E";42262;"";RUE DES HOSPICES BOURG;42240;SAINT MAURICE EN GOURGOIS;Pylône autostable;18.0;TOTEM
679423;4.385833333333333;45.43055555555556;"45°25'50.000""N 4°23'9.000""E";42218;BEAUBRUN;20 R FRANKLIN RES RPA - BEL HORIZON;42000;SAINT ETIENNE;Immeuble;21.0;Société HLM
683829;5.140555555555555;45.50111111111111;"45°30'4.000""N 5°8'26.000""E";38399;"";12 R HECTOR BERLIOZ;38440;SAINT JEAN DE BOURNAY;Pylône autostable;30.0;TOTEM
684921;5.111666666666666;45.56944444444444;"45°34'10.000""N 5°6'42.000""E";38389;LA FROIDE;"";38790;SAINT GEORGES D ESPERANCHE;Pylône autostable;30.2;HIVORY
687018;4.752777777777778;45.58305555555555;"45°34'59.000""N 4°45'10.000""E";69091;LES 2 VALLÉES;PLAINE DU GIER CCAL CARREFOUR;69700;GIVORS;Pylône autostable;25.0;HIVORY
688339;5.0536111111111115;45.32527777777778;"45°19'31.000""N 5°3'13.000""E";38034;LES FROMENTEAUX;V.C. N°16 CHANTABOT;38270;BEAUREPAIRE;Pylône autostable;30.0;TOTEM
693470;4.377222222222223;45.416111111111114;"45°24'58.000""N 4°22'38.000""E";42218;"";91 R FLORENT EVRARD - SCR;42000;SAINT ETIENNE;Pylône autostable;15.0;TOTEM
697815;4.421944444444445;45.4275;"45°25'39.000""N 4°25'19.000""E";42218;"";69 R JEAN PAROT RÉSIDENCE LES LAURIERS;42000;SAINT ETIENNE;Immeuble;30.0;Société HLM
697822;4.405;45.4275;"45°25'39.000""N 4°24'18.000""E";42218;"";ALLÉE DES CYCLES 35 R PONTCHARDIER;42000;SAINT ETIENNE;Immeuble;36.0;"Copropriété, Syndic, SCI"
697843;4.415;45.43666666666667;"45°26'12.000""N 4°24'54.000""E";42218;MONTHIEU;1C R NARVICK LES CITÉS JARDINS;42000;SAINT ETIENNE;Immeuble;43.0;Société HLM
697858;4.413888888888889;45.45916666666667;"45°27'33.000""N 4°24'50.000""E";42218;"";ALLÉE ROGER JACQUEMOT PARC DES SPORTS DE MÉONS;42000;SAINT ETIENNE;Pylône autostable;13.0;TOTEM
697868;4.365833333333334;45.43;"45°25'48.000""N 4°21'57.000""E";42218;LE PETIT BOURBON;R EMILE DESCHANEL PYLÔNE RADIO ESPÉRANCE;42000;SAINT ETIENNE;Pylône autostable;27.0;Titulaire programme Radio/TV
697871;4.395277777777777;45.43944444444445;"45°26'22.000""N 4°23'43.000""E";42218;"";63 R DE LA RÉPUBLIQUE;42000;SAINT ETIENNE;Immeuble;32.0;Société HLM
697912;4.3822222222222225;45.4425;"45°26'33.000""N 4°22'56.000""E";42218;JACQUART;R PIERRE BARALLON 2 R BENOÎT MALON;42000;SAINT ETIENNE;Immeuble;26.0;"Copropriété, Syndic, SCI"
697918;4.400833333333333;45.41722222222222;"45°25'2.000""N 4°24'3.000""E";42218;LE REZ;51 AV. DE ROCHETAILLÉE R PIERRE COPEL;42000;SAINT ETIENNE;Immeuble;22.0;"Copropriété, Syndic, SCI"
697926;4.41;45.42305555555556;"45°25'23.000""N 4°24'36.000""E";42218;"";101 COURS FAURIEL POLYCLINIQUE DE BEAULIEU;42000;SAINT ETIENNE;Bâtiment;23.0;"Copropriété, Syndic, SCI"
697930;4.422777777777778;45.44444444444444;"45°26'40.000""N 4°25'22.000""E";42218;"";29 R EMILE ZOLA;42000;SAINT ETIENNE;Bâtiment;9.0;"Copropriété, Syndic, SCI"
698444;4.386666666666667;45.41;"45°24'36.000""N 4°23'12.000""E";42218;"";12 R BOSSUET;42000;SAINT ETIENNE;Immeuble;18.0;"Copropriété, Syndic, SCI"
698448;4.4;45.41277777777778;"45°24'46.000""N 4°24'0.000""E";42218;"";14 R BONNASSIEUX;42000;SAINT ETIENNE;Immeuble;32.0;Société HLM
698463;4.394444444444445;45.41888888888889;"45°25'8.000""N 4°23'40.000""E";42218;BELLEVUE;14 R BERAUD;42000;SAINT ETIENNE;Immeuble;30.0;Société HLM
700016;4.788888888888889;45.636944444444445;"45°38'13.000""N 4°47'20.000""E";69133;"";"CHEM DU PETIT VIOLET CHÂTEAU D'EAU";69390;MILLERY;"Château d'eau - réservoir";31.0;"Syndicat des eaux, Adduction"
701667;4.385277777777778;45.44694444444445;"45°26'49.000""N 4°23'7.000""E";42218;"";GARE SNCF DE ST ETIENNE CARNOT;42000;SAINT ETIENNE;Bâtiment;23.0;SNCF Réseau
701708;4.3975;45.45666666666666;"45°27'24.000""N 4°23'51.000""E";42218;"";24 R DE LA ROBOTIQUE;42000;SAINT ETIENNE;Bâtiment;25.0;Société Privée
701719;4.392777777777778;45.431666666666665;"45°25'54.000""N 4°23'34.000""E";42218;"";12 R. ANTOINE DURAFOUR;42000;SAINT ETIENNE;Immeuble;21.0;"Copropriété, Syndic, SCI"
707628;3.85;45.33972222222222;"45°20'23.000""N 3°51'0.000""E";43080;CHAMP FAUGIER;"";43500;CRAPONNE SUR ARZON;Pylône autostable;26.0;TOTEM
714148;4.908333333333333;45.629444444444445;"45°37'46.000""N 4°54'30.000""E";69281;"";CROISEMENT DES CHEMS COMMMUNAUX N°2 ET 7;69970;MARENNES;Pylône autostable;29.0;TOTEM
714601;4.8774999999999995;45.635;"45°38'6.000""N 4°52'39.000""E";69291;"";ROND POINT R GUSTAVE EIFFEL;69360;SAINT SYMPHORIEN D OZON;Pylône tubulaire;20.0;TOTEM
725950;4.325833333333334;45.45638888888889;"45°27'23.000""N 4°19'33.000""E";42223;RIVOIRE;ALLÉE DES BOIS RTE DU PIALON;42530;SAINT GENEST LERPT;Pylône autostable;27.0;TOTEM
729829;4.926111111111111;45.67138888888889;"45°40'17.000""N 4°55'34.000""E";69273;"";69 R MARCEL MERIEUX;69960;CORBAS;Pylône tubulaire;25.5;HIVORY
731015;4.441666666666666;45.55166666666667;"45°33'6.000""N 4°26'30.000""E";42096;AUX SEPT PINS;"CHÂTEAU D'EAU";42140;FONTANES;"Château d'eau - réservoir";22.0;"Syndicat des eaux, Adduction"
732784;5.049444444444444;45.581944444444446;"45°34'55.000""N 5°2'58.000""E";38288;LES CABANES;RD 75;38780;OYTIER SAINT OBLAS;Pylône autostable;29.5;TOTEM
739251;4.879166666666666;45.62555555555556;"45°37'32.000""N 4°52'45.000""E";69295;LES MOURLIETTES;CHEM DE BEYRON;69360;SIMANDRES;Pylône autostable;31.8;HIVORY
740736;4.810833333333333;45.32138888888889;"45°19'17.000""N 4°48'39.000""E";38072;LES ETISES;PÉAGE A7 PK 23.80;38150;CHANAS;Pylône autostable;50.0;"Sociétés d'Autoroutes"
740807;3.9466666666666668;45.41166666666667;"45°24'42.000""N 3°56'48.000""E";42318;LE TRÉMOLET OUEST;"";42550;USSON EN FOREZ;Pylône autostable;36.2;TOTEM
768442;4.369166666666667;45.566944444444445;"45°34'1.000""N 4°22'9.000""E";42010;LA CREUSE;STADE COMMUNAL;42330;AVEIZIEUX;Pylône tubulaire;25.0;TOTEM
771847;4.983888888888889;45.32805555555556;"45°19'41.000""N 4°59'2.000""E";26155;BRULEFER EST;"";26210;LAPEYROUSE MORNAY;Pylône autostable;32.0;HIVORY
776852;4.624444444444444;45.666111111111114;"45°39'58.000""N 4°37'28.000""E";69170;LA PIERRE À CHAUX;BOIS LE GRAND BACHA PRÈS DU CHEM DE ST JACQUES DE COMPOSTELLE;69510;RONTALON;Pylône autostable;18.0;TOTEM
778397;4.513333333333334;45.40638888888889;"45°24'23.000""N 4°30'48.000""E";42322;LA SURCHETTE;"";42131;VALLA EN GIER;Pylône autostable;28.0;ATC FRANCE
