Numéro de mesure;Service;Bande;Niveau mesuré;Niveau extrapolé
177978;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177980;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177983;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177985;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177987;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177988;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177991;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177994;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177996;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177997;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
177998;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178000;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178002;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178003;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178004;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178005;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178006;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178007;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178016;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178018;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178019;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178020;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178022;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178024;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178028;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178029;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178031;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178032;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178035;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178037;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178038;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178041;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178042;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178043;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178044;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178049;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178050;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178051;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178052;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178054;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178056;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178057;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178058;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178066;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178067;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178068;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178069;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178070;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178077;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178087;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178093;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178096;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178097;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178098;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178101;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178105;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178111;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178114;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178116;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178128;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178129;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178131;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178133;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178140;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178141;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178147;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178156;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178161;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178163;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178165;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178168;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178169;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178173;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178174;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178176;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178178;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178179;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178181;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178183;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178189;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178193;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178209;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178214;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178215;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178227;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178233;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178234;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178235;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178236;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178239;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178241;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178244;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.0;""
178246;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178272;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178283;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178288;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178291;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178301;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178305;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178307;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178309;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178310;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178312;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178314;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.15;""
178327;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178332;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178338;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178340;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178355;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178376;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178444;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178613;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178667;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178668;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178684;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178693;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178703;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178705;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178714;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178756;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178770;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178904;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178915;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178936;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.01;""
178948;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178975;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
178992;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179018;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179044;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179046;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179047;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179049;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179050;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179054;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179058;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179063;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179064;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179069;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179073;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179075;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179081;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179084;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179086;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179090;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179092;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179094;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179095;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179098;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179099;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179105;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179108;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179109;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179128;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179131;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.0;""
179142;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.0;""
179145;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.0;""
179151;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179163;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179165;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.0;""
179178;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179181;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179185;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179190;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179194;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179206;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179207;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179209;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179210;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179212;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179213;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179215;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179216;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179217;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179245;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179246;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179248;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179259;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179261;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179265;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179268;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179271;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179288;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179289;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179290;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179291;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179292;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179293;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179294;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179297;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179298;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179299;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179303;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179305;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179308;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179310;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179311;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179312;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179313;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179314;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179315;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179316;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179317;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179318;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179319;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179320;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179321;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179322;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179323;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179325;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179326;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179348;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179350;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179373;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179374;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179384;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179388;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179403;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179407;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179416;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179421;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179422;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179432;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179433;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179439;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179440;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179442;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179449;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179452;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179458;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179460;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179502;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179507;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179511;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179518;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179520;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179523;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179525;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179532;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179540;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.07;""
179543;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179549;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179554;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179555;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179561;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179562;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179567;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179571;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179574;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179575;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.03;""
179580;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179581;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);0.05;""
179584;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179585;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179586;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179587;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179589;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179593;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179600;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179601;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179615;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179616;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179617;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179620;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179623;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179624;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179628;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179629;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179630;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179633;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179635;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179636;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179642;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179648;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179659;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179662;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179664;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179665;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179666;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179667;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179670;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179676;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179677;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179681;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179685;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179689;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179692;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179696;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179697;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179699;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179700;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179701;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179704;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179712;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179723;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179729;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179732;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179733;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179736;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179739;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179741;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179742;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179745;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179746;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179747;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179749;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179756;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179762;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179766;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179767;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179769;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179779;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179783;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179784;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179786;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179787;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
179794;Radar - BLR (Wimax)- FH;2200-6000 (hors Wi-Fi et TM);"";""
