Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
108436;2.4955555555555557;48.80694444444445;"48°48'25.000""N 2°29'44.000""E";94068;"";STADE CHERON - R PIERRE BROSSOLETTE;94100;SAINT MAUR DES FOSSES;Pylône tubulaire;40.0;"Commune, communauté de commune"
108500;2.5380555555555553;49.0075;"49°0'27.000""N 2°32'17.000""E";95527;"";AÉROPORT CHARLES DE GAULLE CHAUFFERIE ZONE CENTRALE OUEST CENTRALE THERMIQUE;95700;ROISSY EN FRANCE;Pylône autostable;30.0;Société Privée
108718;2.237222222222222;48.97611111111111;"48°58'34.000""N 2°14'14.000""E";95582;"";"BRETELLE A115 VERS A15 PT DE L'ERMITAGE";95110;SANNOIS;"Ouvrage d'art (pont, viaduc)";11.0;DDE
132720;2.4547222222222222;48.910833333333336;"48°54'39.000""N 2°27'17.000""E";93008;"";"68, CHEM DE LA MADELEINE";93000;BOBIGNY;Immeuble;25.0;"Copropriété, Syndic, SCI"
132854;2.438888888888889;48.90555555555556;"48°54'20.000""N 2°26'20.000""E";93008;"";119-127 AV JEAN JAURÈS;93000;BOBIGNY;Immeuble;32.0;Société HLM
135082;2.3602777777777777;48.888888888888886;"48°53'20.000""N 2°21'37.000""E";75118;"";62/64 R MARX DORMOY;75018;PARIS 18E ARRONDISSEMENT;Immeuble;33.0;"Copropriété, Syndic, SCI"
136201;2.267777777777778;48.92444444444445;"48°55'28.000""N 2°16'4.000""E";92025;"";45 R TILLY;92700;COLOMBES;Immeuble;26.0;"Copropriété, Syndic, SCI"
145973;2.4125;48.78194444444444;"48°46'55.000""N 2°24'45.000""E";94081;"";"27, R DES FUSILLÉS GARE SNCF";94400;VITRY SUR SEINE;"Château d'eau - réservoir";31.0;"Commune, communauté de commune"
146572;2.2225;48.83138888888889;"48°49'53.000""N 2°13'21.000""E";92064;"";R DE ST-CLOUD;92210;SAINT CLOUD;Pylône tubulaire;9.0;"Commune, communauté de commune"
207681;2.3855555555555554;48.923611111111114;"48°55'25.000""N 2°23'8.000""E";93027;"";R SUZANNE MASSON PROCHE GARE RER;93120;COURNEUVE;Mât métallique;12.0;DDE
220055;2.963888888888889;48.68083333333333;"48°40'51.000""N 2°57'50.000""E";77393;"";R ST ROCH;77540;ROZAY EN BRIE;"Château d'eau - réservoir";43.0;"Syndicat des eaux, Adduction"
